"alias"	"title"	"scientific_name"	"sample_description"	"project name"	"experimental factor"	"reference for biomaterial"	"annotation source"	"nucleic acid extraction"	"nucleic acid amplification"	"library size"	"library reads sequenced"	"library vector"	"library screening strategy"	"multiplex identifiers"	"adapters"	"sequencing method"	"relevant electronic resources"	"relevant standard operating procedures"	"number of standard tRNAs extracted"	"assembly software"	"feature prediction"	"reference database(s)"	"similarity search method"	"16S recovered"	"16S recovery software"	"tRNA extraction software"	"completeness score"	"completeness software"	"completeness approach"	"contamination score"	"contamination screening input"	"contamination screening parameters"	"decontamination software"	"binning software"	"reassembly post binning"	"MAG coverage software"	"assembly quality"	"investigation type"	"binning parameters"	"taxonomic identity marker"	"taxonomic classification"	"isolation_source"	"collection date"	"geographic location (altitude)"	"geographic location (country and/or sea)"	"geographic location (latitude)"	"geographic location (longitude)"	"geographic location (region and locality)"	"geographic location (depth)"	"environment (biome)"	"environment (feature)"	"environment (material)"	"geographic location (elevation)"	"source material identifiers"	"sample collection device or method"	"sample material processing"	"amount or size of sample collected"	"size fraction selected"	"sample derived from"	"metagenomic source"	"relationship to oxygen"
"Mandatory. Unique identificator for each sample. This is used to link experiments to the samples."	"Mandatory. Short text that can be used to call out sample records in search results or in displays."	"Mandatory. Scientific name of sample that distinguishes its taxonomy.  Please use a name or synonym that is tracked in the INSDC Taxonomy database. Also, this field can be used to confirm the TAXON_ID setting."	"Mandatory. Free-form text describing the sample, its origin, and its method of isolation."	"Mandatory. Name of the project within which the sequencing was organized"	"Optional. Experimental factors are essentially the variable aspects of an experiment design which can be used to describe an experiment, or set of experiments, in an increasingly detailed manner. This field accepts ontology terms from experimental factor ontology (efo) and/or ontology for biomedical investigations (obi). For a browser of efo (v 2.43) terms, please see http://purl.bioontology.org/ontology/efo; for a browser of obi (v 2013-10-25) terms please see http://purl.bioontology.org/ontology/obi"	"Optional. Primary publication if isolated before genome publication; otherwise, primary genome report. Mandatory for migs of bacteria and archaea."	"Optional. For cases where annotation was provided by a community jamboree or model organism database rather than by a specific submitter"	"Optional. Link to a literature reference, electronic resource or a standard operating procedure (sop)"	"Optional. Link to a literature reference, electronic resource or a standard operating procedure (sop)"	"Optional. Total number of clones in the library prepared for the project"	"Optional. Total number of clones sequenced from the library"	"Optional. Cloning vector type(s) used in construction of libraries"	"Optional. Specific enrichment or screening methods applied before and/or after creating clone libraries in order to select a specific group of sequences"	"Optional. Molecular barcodes, called multiplex identifiers (mids), that are used to specifically tag unique samples in a sequencing run. Sequence should be reported in uppercase letters"	"Optional. Adapters provide priming sequences for both amplification and sequencing of the sample-library fragments. Both adapters should be reported; in uppercase letters"	"Mandatory. Sequencing method used; e.g. Sanger, pyrosequencing, abi-solid"	"Optional. -"	"Optional. Standard operating procedures used in assembly and/or annotation of genomes, metagenomes or environmental sequences"	"Optional. The total number of trnas identified from the bin, sag or mag"	"Mandatory. Tool(s) used for assembly, including version number and parameters in the format {software};{version};{parameters} e.g. metaspades;3.11.0;kmer set 21,33,55,77,99,121, default parameters otherwise"	"Optional. Method used to predict uvigs features such as orfs, integration site, etc. Add names and versions of software(s), parameters used"	"Optional. List of database(s) used for orf annotation, along with version number and reference to website or publication"	"Optional. Tool used to compare orfs with database, along with version and cutoffs used. Add names and versions of software(s), parameters used"	"Optional. Can a 16s gene be recovered from the submitted bin, sag or mag?"	"Optional. Tools used for 16s rrna gene extraction. Add names and versions of software(s), parameters used"	"Optional. Tools used for trna identification. Add names and versions of software(s), parameters used"	"Mandatory. Completeness score is typically based on either the fraction of markers found as compared to a database or the percent of a genome found as compared to a closely related reference genome. Completeness score is one of 3 attributes which in combination reflect the standard quality of a mag, see here for more information: https://ena-docs.readthedocs.io/en/latest/faq_metagenomes.html.. Units: %"	"Mandatory. Tools used for completion estimate, i.e. checkm, anvi'o, busco"	"Optional. The approach used to determine the completeness of a given bin, sag or mag, which would typically make use of a set of conserved marker genes or a closely related reference genome. For uvig completeness, include reference genome or group used, and contig feature suggesting a complete genome"	"Mandatory. The contamination score is based on the fraction of single-copy genes that are observed more than once in a query genome. Contamination score is one of 3 attributes which in combination reflect the standard quality of a mag, see here for more information: https://ena-docs.readthedocs.io/en/latest/faq_metagenomes.html. If contamination ≥ 10% then please submit as a binned assembly.. Units: %"	"Optional. The type of sequence data used as input"	"Optional. Specific parameters used in the decontamination sofware, such as reference database, coverage, and kmers. Combinations of these parameters may also be used, i.e. kmer and coverage, or reference database and kmer"	"Optional. Tool(s) used in contamination screening"	"Mandatory. Tool(s) used for the extraction of genomes from metagenomic datasets e.g. concoct and maxbin"	"Optional. Has an assembly been performed on a genome bin extracted from a metagenomic assembly?. Units: no, yes"	"Optional. Tool(s) used to determine the genome coverage if coverage is used as a binning parameter in the extraction of genomes from metagenomic datasets e.g. bwa, bbmap, bowtie, other"	"Mandatory. Assembly quality is one of 3 attributes which in combination reflect the standard quality of a mag, see here for more information: https://ena-docs.readthedocs.io/en/latest/faq_metagenomes.html. Assembly statistics include, but are not limited to total assembly size, number of contigs, contig n50/l50, and maximum contig length."	"Mandatory. Nucleic acid sequence report is the root element of all mixs compliant reports as standardised by genomic standards consortium"	"Mandatory. The parameters that have been applied during the extraction of genomes from metagenomic datasets e.g. coverage and kmer"	"Mandatory. The phylogenetic marker(s) used to assign an organism name to the bin, sag or mag. Examples are 16s gene, multi-marker approach or other e.g. rpob gene"	"Optional. Method used for taxonomic classification, along with reference database used, classification rank, and thresholds used to classify new genomes. Expected values are: classification method, database name, and other parameters e.g. vcontact vcontact2 (references from ncbi refseq v83, genus rank classification, default parameters)"	"Mandatory. Describes the physical, environmental and/or local geographical source of the biological sample from which the sample was derived"	"Mandatory. The date of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid iso8601 compliant times: 2008-01-23t19:23:10+00:00; 2008-01-23t19:23:10; 2008-01-23; 2008-01; 2008."	"Optional. The altitude of the sample is the vertical distance between earth's surface above sea level and the sampled position in the air.. Units: m"	"Mandatory. The geographical origin of the sample as defined by the country or sea. Country or sea names should be chosen from the insdc country list (http://insdc.org/country.html)."	"Mandatory. The geographical origin of the sample as defined by latitude and longitude. The values should be reported in decimal degrees and in wgs84 system. Units: dd"	"Mandatory. The geographical origin of the sample as defined by latitude and longitude. The values should be reported in decimal degrees and in wgs84 system. Units: dd"	"Optional. The geographical origin of the sample as defined by the specific region name followed by the locality name."	"Optional. Depth is defined as the vertical distance below surface, e.g. for sediment or soil samples depth is measured from sediment or soil surface, respectivly. Depth can be reported as an interval for subsurface samples.. Units: m"	"Mandatory. Biomes are defined based on factors such as plant structures, leaf types, plant spacing, and other factors like climate. Biome should be treated as the descriptor of the broad ecological context of a sample. Examples include: desert, taiga, deciduous woodland, or coral reef. Envo (v 2013-06-14) terms can be found via the link: www.environmentontology.org/browse-envo"	"Mandatory. Environmental feature level includes geographic environmental features. Compared to biome, feature is a descriptor of the more local environment. Examples include: harbor, cliff, or lake. Envo (v 2013-06-14) terms can be found via the link: www.environmentontology.org/browse-envo"	"Mandatory. The environmental material level refers to the material that was displaced by the sample, or material in which a sample was embedded, prior to the sampling event. Environmental material terms are generally mass nouns. Examples include: air, soil, or water. Envo (v 2013-06-14) terms can be found via the link: www.environmentontology.org/browse-envo"	"Optional. The elevation of the sampling site as measured by the vertical distance from mean sea level.. Units: m"	"Optional. A unique identifier assigned to a material sample (as defined by http://rs.tdwg.org/dwc/terms/materialsampleid, and as opposed to a particular digital record of a material sample) used for extracting nucleic acids, and subsequent sequencing. The identifier can refer either to the original material collected or to any derived sub-samples. The insdc qualifiers /specimen_voucher, /bio_material, or /culture_collection may or may not share the same value as the source_mat_id field. For instance, the /specimen_voucher qualifier and source_mat_id may both contain 'uam:herps:14' , referring to both the specimen voucher and sampled tissue with the same identifier. However, the /culture_collection qualifier may refer to a value from an initial culture (e.g. Atcc:11775) while source_mat_id would refer to an identifier from some derived culture from which the nucleic acids were extracted (e.g. xatc123 or ark:/2154/r2)."	"Optional. The method or deviced employed for collecting the sample"	"Optional. Any processing applied to the sample during or after retrieving the sample from environment. This field accepts obi, for a browser of obi (v 2013-10-25) terms please see http://purl.bioontology.org/ontology/obi"	"Optional. Amount or size of sample (volume, mass or area) that was collected. Units: l, g, kg, m2, m3"	"Optional. Filtering pore size used in sample preparation e.g. 0-0.22 micrometer"	"Mandatory. Reference to parental sample(s) or original run(s) that the assembly is derived from. The referenced samples or runs should already be registered in insdc. This should be formatted as one of the following. A single sample/run e.g. Ersxxxxxx or a comma separated list e.g. Ersxxxxxx,ersxxxxxx or a range e.g. Ersxxxxxx-ersxxxxxx"	"Mandatory. The metagenomic source of the sample. This value should contain ""metagenome"" and be in the taxonomy database e.g. wastewater metagenome or human gut metagenome. Please note ""metagenome"" alone will not be accepted. Check here for more details on metagenome taxonomy: https://ena-docs.readthedocs.io/en/latest/faq_taxonomy.html#environmental-taxonomic-classifications"	"Optional. Is this organism an aerobe, anaerobe? Please note that aerobic and anaerobic are valid descriptors for microbial environments"
